race_date,venue,race_no,race_name,distance,surface,direction,track_cond,weather,field_size,waku,horse_no,horse_name,sex,age,weight_carried,horse_weight,weight_change,jockey,trainer,win_odds,finish_position,finish_time,last_3f,passage_rate,popularity,result_weight,result_weight_change
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,4,4,エイイチ,牡,3,57.0,470,-2,服部茂,田中淳,,1,1:14.4,37.2,3-3,1,470,-2
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,6,8,ビルヴェッカ,牝,3,55.0,408,7,石川倭,桧森邦,,2,1:14.7,37.7,1-1,2,408,7
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,3,3,クールダンジュ,牝,3,55.0,0,0,小野楓,小野望,,3,1:15.9,38.5,6-7,3,0,0
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,8,12,フォーチュンデイズ,牝,3,54.0,504,6,宮内勇,川島洋,,4,1:16.1,38.7,6-4,5,504,6
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,7,10,フラワーステラ,牝,3,55.0,436,-10,吉本隆,齊藤正,,5,1:16.8,39.8,1-1,9,436,-10
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,7,9,マナヴァルキューレ,牝,3,55.0,470,-7,桑村真,桧森邦,,6,1:16.9,39.5,9-4,4,470,-7
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,5,6,ユイダイナソー,セ,0,57.0,492,-2,井上俊,櫻井拓,,7,1:17.3,39.6,11-10,11,492,-2
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,6,7,トーケンナナ,牝,3,55.0,442,-12,亀井洋,佐々国,,8,1:17.4,40.0,6-7,7,442,-12
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,1,1,コスモリッキー,牡,3,57.0,472,-7,坂下秀,秋田大,,9,1:17.4,40.0,5-9,8,472,-7
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,5,5,ゴールドバインダー,牝,3,55.0,446,-8,落合玄,小国博,,10,1:18.0,40.4,10-11,6,446,-8
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,8,11,マジカ,牝,3,55.0,440,8,岩橋勇,田中正,,11,1:18.9,41.7,3-4,12,440,8
2025/04/16,門別,1,３歳条件　未勝利,1200,ダ,右,不良,雨,12,2,2,アースクン,牡,3,57.0,0,0,松井伸,岡島玉,,12,1:19.8,41.7,12-12,10,0,0
2025/04/16,門別,2,３歳以上　Ｃ４－４,1200,ダ,右,不良,雨,12,5,5,ナユタ,牝,3,55.0,438,-12,小野楓,小野望,,1,1:14.7,37.5,1-1,1,438,-12
2025/04/16,門別,2,３歳以上　Ｃ４－４,1200,ダ,右,不良,雨,12,2,2,エデュース,牝,4,54.0,464,4,宮内勇,川島洋,,2,1:15.7,38.2,4-4,2,464,4
